Filename: /Users/nkrell/Box Sync/Kenya/rem-sense/S1A_IW_GRDH_1SDV_20170126T154808_20170126T154833_015004_018819_7091_Cal_TC.data/Sigma0_VV_TC_db												
ROI: mrc_ranch_house [Red] 195 points												
Basic Stats	       Min	     Max	     Mean	   Stdev								
     Band 1	-20.208261	6.025762	-8.866403	5.289712				ROI	Min	Max	Mean	Stdev
Histogram  	        DN	   Npts	  Total	 Percent	 Acc Pct			mrc_ranch_house	-20.208261	6.025762	-8.866403	5.289712
           	-14.724794	1	27	1.0417	28.125							
           	-14.675601	1	28	1.0417	29.1667							
           	-14.626408	3	31	3.125	32.2917							
           	-14.577215	1	32	1.0417	33.3333							
           	-14.528022	1	33	1.0417	34.375							
           	-14.478828	1	34	1.0417	35.4167							
           	-14.429635	1	35	1.0417	36.4583							
           	-14.380442	1	36	1.0417	37.5							
           	-14.331249	0	36	0	37.5							
           	-14.282055	1	37	1.0417	38.5417							
           	-14.232862	1	38	1.0417	39.5833							
           	-14.183669	2	40	2.0833	41.6667							
           	-14.134476	1	41	1.0417	42.7083							
           	-14.085283	1	42	1.0417	43.75							
           	-14.036089	0	42	0	43.75							
           	-13.986896	0	42	0	43.75							
           	-13.937703	0	42	0	43.75							
           	-13.88851	0	42	0	43.75							
           	-13.839317	1	43	1.0417	44.7917							
           	-13.790123	1	44	1.0417	45.8333							
           	-13.74093	1	45	1.0417	46.875							
           	-13.691737	1	46	1.0417	47.9167							
           	-13.642544	2	48	2.0833	50							
           	-13.593351	0	48	0	50							
           	-13.544157	0	48	0	50							
           	-13.494964	0	48	0	50							
           	-13.445771	2	50	2.0833	52.0833							
           	-13.396578	1	51	1.0417	53.125							
           	-13.347385	1	52	1.0417	54.1667							
           	-13.298191	1	53	1.0417	55.2083							
           	-13.248998	1	54	1.0417	56.25							
           	-13.199805	2	56	2.0833	58.3333							
           	-13.150612	0	56	0	58.3333							
           	-13.101419	1	57	1.0417	59.375							
           	-13.052225	0	57	0	59.375							
           	-13.003032	0	57	0	59.375							
           	-12.953839	0	57	0	59.375							
           	-12.904646	1	58	1.0417	60.4167							
           	-12.855453	1	59	1.0417	61.4583							
           	-12.806259	1	60	1.0417	62.5							
           	-12.757066	1	61	1.0417	63.5417							
           	-12.707873	0	61	0	63.5417							
           	-12.65868	0	61	0	63.5417							
           	-12.609487	0	61	0	63.5417							
           	-12.560293	1	62	1.0417	64.5833							
           	-12.5111	0	62	0	64.5833							
           	-12.461907	1	63	1.0417	65.625							
           	-12.412714	0	63	0	65.625							
           	-12.363521	0	63	0	65.625							
           	-12.314327	0	63	0	65.625							
           	-12.265134	0	63	0	65.625							
           	-12.215941	0	63	0	65.625							
           	-12.166748	0	63	0	65.625							
           	-12.117555	1	64	1.0417	66.6667							
           	-12.068361	1	65	1.0417	67.7083							
           	-12.019168	0	65	0	67.7083							
           	-11.969975	1	66	1.0417	68.75							
           	-11.920782	0	66	0	68.75							
           	-11.871589	0	66	0	68.75							
           	-11.822395	0	66	0	68.75							
           	-11.773202	1	67	1.0417	69.7917							
           	-11.724009	1	68	1.0417	70.8333							
           	-11.674816	1	69	1.0417	71.875							
           	-11.625623	1	70	1.0417	72.9167							
           	-11.576429	1	71	1.0417	73.9583							
           	-11.527236	0	71	0	73.9583							
           	-11.478043	1	72	1.0417	75							
           	-11.42885	1	73	1.0417	76.0417							
           	-11.379657	0	73	0	76.0417							
           	-11.330463	0	73	0	76.0417							
           	-11.28127	0	73	0	76.0417							
           	-11.232077	0	73	0	76.0417							
           	-11.182884	1	74	1.0417	77.0833							
           	-11.133691	2	76	2.0833	79.1667							
           	-11.084497	1	77	1.0417	80.2083							
           	-11.035304	0	77	0	80.2083							
           	-10.986111	0	77	0	80.2083							
           	-10.936918	1	78	1.0417	81.25							
           	-10.887725	1	79	1.0417	82.2917							
           	-10.838531	0	79	0	82.2917							
           	-10.789338	0	79	0	82.2917							
           	-10.740145	2	81	2.0833	84.375							
           	-10.690952	0	81	0	84.375							
           	-10.641758	0	81	0	84.375							
           	-10.592565	0	81	0	84.375							
           	-10.543372	0	81	0	84.375							
           	-10.494179	1	82	1.0417	85.4167							
           	-10.444986	0	82	0	85.4167							
           	-10.395792	0	82	0	85.4167							
           	-10.346599	0	82	0	85.4167							
           	-10.297406	0	82	0	85.4167							
           	-10.248213	0	82	0	85.4167							
           	-10.19902	0	82	0	85.4167							
           	-10.149826	2	84	2.0833	87.5							
           	-10.100633	0	84	0	87.5							
           	-10.05144	0	84	0	87.5							
           	-10.002247	0	84	0	87.5							
           	-9.953054	0	84	0	87.5							
           	-9.90386	0	84	0	87.5							
           	-9.854667	1	85	1.0417	88.5417							
           	-9.805474	0	85	0	88.5417							
           	-9.756281	1	86	1.0417	89.5833							
           	-9.707088	0	86	0	89.5833							
           	-9.657894	0	86	0	89.5833							
           	-9.608701	0	86	0	89.5833							
           	-9.559508	0	86	0	89.5833							
           	-9.510315	0	86	0	89.5833							
           	-9.461122	0	86	0	89.5833							
           	-9.411928	0	86	0	89.5833							
           	-9.362735	0	86	0	89.5833							
           	-9.313542	0	86	0	89.5833							
           	-9.264349	0	86	0	89.5833							
           	-9.215156	0	86	0	89.5833							
           	-9.165962	0	86	0	89.5833							
           	-9.116769	0	86	0	89.5833							
           	-9.067576	0	86	0	89.5833							
           	-9.018383	0	86	0	89.5833							
           	-8.96919	0	86	0	89.5833							
           	-8.919996	0	86	0	89.5833							
           	-8.870803	0	86	0	89.5833							
           	-8.82161	2	88	2.0833	91.6667							
           	-8.772417	0	88	0	91.6667							
           	-8.723224	0	88	0	91.6667							
           	-8.67403	0	88	0	91.6667							
           	-8.624837	0	88	0	91.6667							
           	-8.575644	0	88	0	91.6667							
           	-8.526451	0	88	0	91.6667							
           	-8.477258	0	88	0	91.6667							
           	-8.428064	0	88	0	91.6667							
           	-8.378871	0	88	0	91.6667							
           	-8.329678	0	88	0	91.6667							
           	-8.280485	1	89	1.0417	92.7083							
           	-8.231292	0	89	0	92.7083							
           	-8.182098	0	89	0	92.7083							
           	-8.132905	0	89	0	92.7083							
           	-8.083712	1	90	1.0417	93.75							
           	-8.034519	1	91	1.0417	94.7917							
           	-7.985326	0	91	0	94.7917							
           	-7.936132	0	91	0	94.7917							
           	-7.886939	0	91	0	94.7917							
           	-7.837746	0	91	0	94.7917							
           	-7.788553	0	91	0	94.7917							
           	-7.73936	0	91	0	94.7917							
           	-7.690166	0	91	0	94.7917							
           	-7.640973	0	91	0	94.7917							
           	-7.59178	0	91	0	94.7917							
           	-7.542587	0	91	0	94.7917							
           	-7.493394	1	92	1.0417	95.8333							
           	-7.4442	0	92	0	95.8333							
           	-7.395007	0	92	0	95.8333							
           	-7.345814	0	92	0	95.8333							
           	-7.296621	1	93	1.0417	96.875							
           	-7.247428	0	93	0	96.875							
           	-7.198234	0	93	0	96.875							
           	-7.149041	0	93	0	96.875							
           	-7.099848	0	93	0	96.875							
           	-7.050655	0	93	0	96.875							
           	-7.001461	0	93	0	96.875							
           	-6.952268	0	93	0	96.875							
           	-6.903075	0	93	0	96.875							
           	-6.853882	0	93	0	96.875							
           	-6.804689	0	93	0	96.875							
           	-6.755495	0	93	0	96.875							
           	-6.706302	0	93	0	96.875							
           	-6.657109	0	93	0	96.875							
           	-6.607916	0	93	0	96.875							
           	-6.558723	0	93	0	96.875							
           	-6.509529	0	93	0	96.875							
           	-6.460336	0	93	0	96.875							
           	-6.411143	1	94	1.0417	97.9167							
           	-6.36195	0	94	0	97.9167							
           	-6.312757	0	94	0	97.9167							
           	-6.263563	0	94	0	97.9167							
           	-6.21437	0	94	0	97.9167							
           	-6.165177	0	94	0	97.9167							
           	-6.115984	1	95	1.0417	98.9583							
           	-6.066791	0	95	0	98.9583							
           	-6.017597	0	95	0	98.9583							
           	-5.968404	0	95	0	98.9583							
           	-5.919211	0	95	0	98.9583							
           	-5.870018	0	95	0	98.9583							
           	-5.820825	1	96	1.0417	100							
Stats for ROI: river_3 [Blue] 48 points												
Basic Stats	       Min	      Max	      Mean	   Stdev								
     Band 1	-18.29101	-4.583666	-12.092995	3.479293								
Histogram  	        DN	   Npts	  Total	 Percent	 Acc Pct							
Band 1     	-18.29101	1	1	2.0833	2.0833							
Bin=0.05375	-18.237256	0	1	0	2.0833							
           	-18.183501	0	1	0	2.0833							
           	-18.129747	0	1	0	2.0833							
           	-18.075993	0	1	0	2.0833							
           	-18.022238	0	1	0	2.0833							
           	-17.968484	0	1	0	2.0833							
           	-17.91473	0	1	0	2.0833							
           	-17.860976	0	1	0	2.0833							
           	-17.807221	0	1	0	2.0833							
           	-17.753467	0	1	0	2.0833							
           	-17.699713	0	1	0	2.0833							
           	-17.645958	0	1	0	2.0833							
           	-17.592204	0	1	0	2.0833							
           	-17.53845	0	1	0	2.0833							
           	-17.484696	0	1	0	2.0833							
           	-17.430941	0	1	0	2.0833							
           	-17.377187	0	1	0	2.0833							
           	-17.323433	0	1	0	2.0833							
           	-17.269678	0	1	0	2.0833							
           	-17.215924	0	1	0	2.0833							
           	-17.16217	0	1	0	2.0833							
           	-17.108416	0	1	0	2.0833							
           	-17.054661	1	2	2.0833	4.1667							
           	-17.000907	1	3	2.0833	6.25							
           	-16.947153	0	3	0	6.25							
           	-16.893398	0	3	0	6.25							
           	-16.839644	0	3	0	6.25							
           	-16.78589	1	4	2.0833	8.3333							
           	-16.732135	0	4	0	8.3333							
           	-16.678381	0	4	0	8.3333							
           	-16.624627	0	4	0	8.3333							
           	-16.570873	0	4	0	8.3333							
           	-16.517118	0	4	0	8.3333							
           	-16.463364	0	4	0	8.3333							
           	-16.40961	0	4	0	8.3333							
           	-16.355855	0	4	0	8.3333							
           	-16.302101	0	4	0	8.3333							
           	-16.248347	0	4	0	8.3333							
           	-16.194593	0	4	0	8.3333							
           	-16.140838	0	4	0	8.3333							
           	-16.087084	0	4	0	8.3333							
           	-16.03333	0	4	0	8.3333							
           	-15.979575	0	4	0	8.3333							
           	-15.925821	1	5	2.0833	10.4167							
           	-15.872067	1	6	2.0833	12.5							
           	-15.818313	1	7	2.0833	14.5833							
           	-15.764558	0	7	0	14.5833							
           	-15.710804	0	7	0	14.5833							
           	-15.65705	0	7	0	14.5833							
           	-15.603295	2	9	4.1667	18.75							
           	-15.549541	0	9	0	18.75							
           	-15.495787	0	9	0	18.75							
           	-15.442033	0	9	0	18.75							
           	-15.388278	0	9	0	18.75							
           	-15.334524	0	9	0	18.75							
           	-15.28077	0	9	0	18.75							
           	-15.227015	0	9	0	18.75							
           	-15.173261	0	9	0	18.75							
           	-15.119507	1	10	2.0833	20.8333							
           	-15.065752	1	11	2.0833	22.9167							
           	-15.011998	0	11	0	22.9167							
           	-14.958244	1	12	2.0833	25							
           	-14.90449	0	12	0	25							
           	-14.850735	0	12	0	25							
           	-14.796981	0	12	0	25							
           	-14.743227	2	14	4.1667	29.1667							
           	-14.689472	0	14	0	29.1667							
           	-14.635718	2	16	4.1667	33.3333							
           	-14.581964	0	16	0	33.3333							
           	-14.52821	0	16	0	33.3333							
           	-14.474455	0	16	0	33.3333							
           	-14.420701	0	16	0	33.3333							
           	-14.366947	0	16	0	33.3333							
           	-14.313192	0	16	0	33.3333							
           	-14.259438	0	16	0	33.3333							
           	-14.205684	0	16	0	33.3333							
           	-14.15193	0	16	0	33.3333							
           	-14.098175	0	16	0	33.3333							
           	-14.044421	0	16	0	33.3333							
           	-13.990667	0	16	0	33.3333							
           	-13.936912	0	16	0	33.3333							
           	-13.883158	1	17	2.0833	35.4167							
           	-13.829404	1	18	2.0833	37.5							
           	-13.77565	0	18	0	37.5							
           	-13.721895	0	18	0	37.5							
           	-13.668141	1	19	2.0833	39.5833							
           	-13.614387	0	19	0	39.5833							
           	-13.560632	0	19	0	39.5833							
           	-13.506878	1	20	2.0833	41.6667							
           	-13.453124	0	20	0	41.6667							
           	-13.399369	0	20	0	41.6667							
           	-13.345615	1	21	2.0833	43.75							
           	-13.291861	0	21	0	43.75							
           	-13.238107	0	21	0	43.75							
           	-13.184352	1	22	2.0833	45.8333							
           	-13.130598	0	22	0	45.8333							
           	-13.076844	1	23	2.0833	47.9167							
           	-13.023089	0	23	0	47.9167							
           	-12.969335	0	23	0	47.9167							
           	-12.915581	0	23	0	47.9167							
           	-12.861827	0	23	0	47.9167							
           	-12.808072	0	23	0	47.9167							
           	-12.754318	0	23	0	47.9167							
           	-12.700564	1	24	2.0833	50							
           	-12.646809	0	24	0	50							
           	-12.593055	0	24	0	50							
           	-12.539301	0	24	0	50							
           	-12.485547	0	24	0	50							
           	-12.431792	1	25	2.0833	52.0833							
           	-12.378038	0	25	0	52.0833							
           	-12.324284	0	25	0	52.0833							
           	-12.270529	0	25	0	52.0833							
           	-12.216775	0	25	0	52.0833							
           	-12.163021	0	25	0	52.0833							
           	-12.109267	0	25	0	52.0833							
           	-12.055512	1	26	2.0833	54.1667							
           	-12.001758	1	27	2.0833	56.25							
           	-11.948004	0	27	0	56.25							
           	-11.894249	1	28	2.0833	58.3333							
           	-11.840495	2	30	4.1667	62.5							
           	-11.786741	0	30	0	62.5							
           	-11.732986	0	30	0	62.5							
           	-11.679232	0	30	0	62.5							
           	-11.625478	0	30	0	62.5							
           	-11.571724	0	30	0	62.5							
           	-11.517969	0	30	0	62.5							
           	-11.464215	0	30	0	62.5							
           	-11.410461	1	31	2.0833	64.5833							
           	-11.356706	0	31	0	64.5833							
           	-11.302952	0	31	0	64.5833							
           	-11.249198	0	31	0	64.5833							
           	-11.195444	0	31	0	64.5833							
           	-11.141689	0	31	0	64.5833							
           	-11.087935	1	32	2.0833	66.6667							
           	-11.034181	0	32	0	66.6667							
           	-10.980426	0	32	0	66.6667							
           	-10.926672	0	32	0	66.6667							
           	-10.872918	0	32	0	66.6667							
           	-10.819164	1	33	2.0833	68.75							
           	-10.765409	0	33	0	68.75							
           	-10.711655	0	33	0	68.75							
           	-10.657901	0	33	0	68.75							
           	-10.604146	0	33	0	68.75							
           	-10.550392	0	33	0	68.75							
           	-10.496638	1	34	2.0833	70.8333							
           	-10.442884	0	34	0	70.8333							
           	-10.389129	1	35	2.0833	72.9167							
           	-10.335375	0	35	0	72.9167							
           	-10.281621	0	35	0	72.9167							
           	-10.227866	0	35	0	72.9167							
           	-10.174112	0	35	0	72.9167							
           	-10.120358	0	35	0	72.9167							
           	-10.066603	1	36	2.0833	75							
           	-10.012849	0	36	0	75							
           	-9.959095	0	36	0	75							
           	-9.905341	0	36	0	75							
           	-9.851586	0	36	0	75							
           	-9.797832	0	36	0	75							
           	-9.744078	0	36	0	75							
           	-9.690323	0	36	0	75							
           	-9.636569	0	36	0	75							
           	-9.582815	0	36	0	75							
           	-9.529061	0	36	0	75							
           	-9.475306	0	36	0	75							
           	-9.421552	0	36	0	75							
           	-9.367798	0	36	0	75							
           	-9.314043	0	36	0	75							
           	-9.260289	0	36	0	75							
           	-9.206535	1	37	2.0833	77.0833							
           	-9.152781	0	37	0	77.0833							
           	-9.099026	0	37	0	77.0833							
           	-9.045272	0	37	0	77.0833							
           	-8.991518	0	37	0	77.0833							
           	-8.937763	0	37	0	77.0833							
           	-8.884009	0	37	0	77.0833							
           	-8.830255	2	39	4.1667	81.25							
           	-8.7765	0	39	0	81.25							
           	-8.722746	0	39	0	81.25							
           	-8.668992	0	39	0	81.25							
           	-8.615238	0	39	0	81.25							
           	-8.561483	1	40	2.0833	83.3333							
           	-8.507729	0	40	0	83.3333							
           	-8.453975	0	40	0	83.3333							
           	-8.40022	0	40	0	83.3333							
           	-8.346466	0	40	0	83.3333							
           	-8.292712	0	40	0	83.3333							
           	-8.238958	0	40	0	83.3333							
           	-8.185203	0	40	0	83.3333							
           	-8.131449	0	40	0	83.3333							
           	-8.077695	0	40	0	83.3333							
           	-8.02394	0	40	0	83.3333							
           	-7.970186	0	40	0	83.3333							
           	-7.916432	0	40	0	83.3333							
           	-7.862678	0	40	0	83.3333							
           	-7.808923	0	40	0	83.3333							
           	-7.755169	0	40	0	83.3333							
           	-7.701415	0	40	0	83.3333							
           	-7.64766	0	40	0	83.3333							
           	-7.593906	0	40	0	83.3333							
           	-7.540152	0	40	0	83.3333							
           	-7.486398	0	40	0	83.3333							
